Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
03/09/2022,Santana - AP,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,34,55,100,E - NE,Fracos/Moderados
04/09/2022,Santana - AP,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,34,55,100,E - NE,Fracos/Moderados
06/09/2022,Santana - AP,Poucas nuvens a nublado,Elevacao,25,35,50,95,NE - E,Fracos/Moderados
07/09/2022,Santana - AP,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,33,50,95,NE - E,Fracos/Moderados
08/09/2022,Santana - AP,Poucas nuvens a nublado,Elevacao,25,35,50,95,NE - E,Fracos/Moderados
09/09/2022,Santana - AP,Claro a nublado,Estavel,26,35,50,95,NE - E,Fracos/Moderados
10/09/2022,Santana - AP,Claro a nublado,Estavel,26,35,50,95,NE - E,Fracos/Moderados
11/09/2022,Santana - AP,Claro a nublado com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,26,35,50,95,NE - E,Fracos/Moderados
12/09/2022,Santana - AP,Claro a nublado com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,26,35,50,95,NE - E,Fracos/Moderados
13/09/2022,Santana - AP,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,25,34,50,100,SE - E,Fracos/Moderados
14/09/2022,Santana - AP,Claro a parcialmente nublado,Estavel,25,34,50,100,E - SE,Fracos/Moderados
15/09/2022,Santana - AP,Claro a nublado,Estavel,25,34,50,95,E - NE,Fracos/Moderados
16/09/2022,Santana - AP,Claro a nublado,Estavel,24,34,50,95,E - NE,Fracos/Moderados
17/09/2022,Santana - AP,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,24,34,50,95,E - NE,Fracos/Moderados
18/09/2022,Santana - AP,Poucas nuvens a nublado,Estavel,24,34,50,95,E - SE,Fracos/Moderados
19/09/2022,Santana - AP,Poucas nuvens a nublado,Estavel,25,34,50,95,E - SE,Fracos/Moderados
20/09/2022,Santana - AP,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,36,50,95,E - NE,Fracos/Moderados
21/09/2022,Santana - AP,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,25,35,55,100,E - NE,Fracos/Moderados
22/09/2022,Santana - AP,Claro a parcialmente nublado,Estavel,24,36,55,95,SE - NE,Fracos/Moderados
23/09/2022,Santana - AP,Claro a parcialmente nublado,Estavel,24,36,45,95,E - NE,Fracos/Moderados
24/09/2022,Santana - AP,Claro a parcialmente nublado,Estavel,24,36,45,95,E - NE,Fracos/Moderados
25/09/2022,Santana - AP,Claro a parcialmente nublado,Estavel,24,36,45,95,E - NE,Fracos/Moderados
26/09/2022,Santana - AP,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,35,50,95,E - NE,Fracos/Moderados
27/09/2022,Santana - AP,Claro a parcialmente nublado,Estavel,24,36,45,95,E - NE,Fracos/Moderados
28/09/2022,Santana - AP,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,35,50,95,E - NE,Fracos/Moderados
29/09/2022,Santana - AP,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,35,50,95,E - NE,Fracos/Moderados
01/09/2022,Santana do Araguaia - PA,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,33,50,85,NE,Fracos
02/09/2022,Santana do Araguaia - PA,Poucas nuvens com possibilidade de chuva em areas isoladas entre o final da manha e o inicio da tarde,Estavel,22,37,35,95,NE,Fracos/Moderados
03/09/2022,Santana do Araguaia - PA,Poucas nuvens a claro com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,22,36,35,95,NE,Fracos/Moderados
04/09/2022,Santana do Araguaia - PA,Poucas nuvens com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,22,35,35,90,NE,Fracos/Moderados
05/09/2022,Santana do Araguaia - PA,Poucas nuvens com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,22,35,35,90,NE,Fracos/Moderados
06/09/2022,Santana do Araguaia - PA,Parcialmente nublado a poucas nuvens,Estavel,20,38,20,95,NE - SE,Fracos/Moderados
07/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,20,38,20,95,NE - SE,Fracos/Moderados
08/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,20,37,25,95,NE - SE,Fracos/Moderados
09/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,20,38,25,95,NE - SE,Fracos/Moderados
10/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,21,39,20,95,NE - SE,Fracos/Moderados
11/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Elevacao,23,38,25,95,E - NE,Fracos/Moderados
12/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,22,38,30,95,E - NE,Fracos/Moderados
13/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,19,37,20,80,SE - E,Fracos/Moderados
14/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,20,35,30,80,SE - E,Fracos/Moderados
15/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a noite,Declinio,20,32,30,80,SE - E,Fracos/Moderados
16/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,20,36,30,100,SE - NE,Fracos/Moderados
17/09/2022,Santana do Araguaia - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Declinio,20,34,40,100,SE - NE,Fracos/Moderados
18/09/2022,Santana do Araguaia - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Elevacao,20,36,40,100,SE - NE,Fracos/Moderados
19/09/2022,Santana do Araguaia - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,20,37,40,100,SE - NE,Fracos/Moderados
20/09/2022,Santana do Araguaia - PA,Claro a nublado,Estavel,22,37,30,95,E - NE,Fracos/Moderados
21/09/2022,Santana do Araguaia - PA,Poucas nuvens a nublado,Elevacao,24,37,30,95,E - NE,Fracos/Moderados
22/09/2022,Santana do Araguaia - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,38,35,95,E - NE,Fracos/Moderados
23/09/2022,Santana do Araguaia - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,36,40,95,E - NE,Fracos/Moderados
24/09/2022,Santana do Araguaia - PA,Nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Declinio,21,33,55,95,E - NE,Fracos/Moderados
25/09/2022,Santana do Araguaia - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,30,65,100,E - NE,Fracos/Moderados
26/09/2022,Santana do Araguaia - PA,Nublado a parcialmente nublado,Elevacao,23,33,40,95,E - NE,Fracos/Moderados
27/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,23,33,40,95,E - NE,Fracos/Moderados
28/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,23,33,40,95,E - NE,Fracos/Moderados
29/09/2022,Santana do Araguaia - PA,Claro a parcialmente nublado,Estavel,23,33,40,95,E - NE,Fracos/Moderados
01/09/2022,Santarem - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,50,85,NE,Fracos
02/09/2022,Santarem - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,34,55,90,NE,Fracos/Moderados
03/09/2022,Santarem - PA,Poucas nuvens a nublado,Estavel,24,33,55,90,NE,Fracos/Moderados
04/09/2022,Santarem - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,55,90,NE,Fracos/Moderados
05/09/2022,Santarem - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,50,90,NE,Fracos/Moderados
06/09/2022,Santarem - PA,Poucas nuvens a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,32,50,95,NE - SE,Fracos/Moderados
07/09/2022,Santarem - PA,Claro a nublado,Estavel,24,32,55,95,NE - SE,Fracos/Moderados
08/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,24,33,55,95,NE - SE,Fracos/Moderados
09/09/2022,Santarem - PA,Claro a nublado,Estavel,24,33,55,95,NE - SE,Fracos/Moderados
10/09/2022,Santarem - PA,Claro a parcialmente nublado,Estavel,23,34,50,95,NE - SE,Fracos/Moderados
11/09/2022,Santarem - PA,Claro a parcialmente nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
12/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,32,60,95,E - NE,Fracos/Moderados
13/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
14/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
15/09/2022,Santarem - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
16/09/2022,Santarem - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
17/09/2022,Santarem - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas pela manha e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
18/09/2022,Santarem - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,31,60,100,SE - NE,Fracos/Moderados
19/09/2022,Santarem - PA,Poucas nuvens a nublado,Estavel,25,32,60,100,SE - E,Fracos/Moderados
20/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,32,50,95,E - NE,Fracos/Moderados
21/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,32,50,95,E - NE,Fracos/Moderados
22/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,32,50,95,E - NE,Fracos/Moderados
23/09/2022,Santarem - PA,Claro a nublado,Estavel,24,32,50,95,E - NE,Fracos/Moderados
24/09/2022,Santarem - PA,Claro a parcialmente nublado,Estavel,24,33,50,95,E - NE,Fracos/Moderados
25/09/2022,Santarem - PA,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Declinio,23,31,60,95,E - NE,Fracos/Moderados
26/09/2022,Santarem - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,24,31,60,95,E - NE,Fracos/Moderados
27/09/2022,Santarem - PA,Parcialmente nublado a nublado,Estavel,24,33,60,95,E - NE,Fracos/Moderados
28/09/2022,Santarem - PA,Parcialmente nublado a nublado,Estavel,25,33,65,95,E - NE,Fracos/Moderados
29/09/2022,Santarem - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
01/09/2022,Santarem Novo - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde,Estavel,24,32,60,90,E - NE,Fracos/Moderados
02/09/2022,Santarem Novo - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde,Estavel,24,31,60,95,E - NE,Fracos/Moderados
03/09/2022,Santarem Novo - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,32,60,95,E - NE,Fracos/Moderados
04/09/2022,Santarem Novo - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas a tarde e no inicio da noite,Estavel,24,33,60,95,E - NE,Fracos/Moderados
05/09/2022,Santarem Novo - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas a tarde e no inicio da noite,Estavel,24,33,60,95,E - NE,Fracos/Moderados
06/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,25,31,65,95,SE - E,Fracos/Moderados
07/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,25,31,60,95,SE - E,Fracos/Moderados
08/09/2022,Santarem Novo - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,24,32,60,95,SE - E,Fracos/Moderados
09/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Estavel,24,33,60,95,SE - E,Fracos/Moderados
10/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Declinio,24,31,60,95,SE - E,Fracos/Moderados
11/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva a tarde,Estavel,24,31,70,95,SE - NE,Fracos/Moderados
12/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Estavel,24,31,70,95,E - NE,Fracos/Moderados
13/09/2022,Santarem Novo - PA,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Elevacao,25,32,65,95,E - NE,Fracos/Moderados
14/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
15/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
16/09/2022,Santarem Novo - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
17/09/2022,Santarem Novo - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
18/09/2022,Santarem Novo - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
19/09/2022,Santarem Novo - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,65,95,E - NE,Fracos/Moderados
20/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,25,30,65,95,SE - NE,Fracos/Moderados
21/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Elevacao,25,32,60,95,SE - E,Fracos/Moderados
22/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Estavel,25,32,60,95,E - NE,Fracos/Moderados
23/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Estavel,24,32,60,95,E - NE,Fracos/Moderados
24/09/2022,Santarem Novo - PA,Claro a parcialmente nublado,Estavel,24,32,60,95,SE - NE,Fracos/Moderados
25/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,25,31,65,100,E - NE,Fracos/Moderados
26/09/2022,Santarem Novo - PA,Claro a nublado,Estavel,25,31,65,95,E - NE,Fracos/Moderados
27/09/2022,Santarem Novo - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,25,31,60,95,E - NE,Fracos/Moderados
28/09/2022,Santarem Novo - PA,Claro a nublado,Estavel,25,31,60,95,E - NE,Fracos/Moderados
29/09/2022,Santarem Novo - PA,Claro a nublado,Estavel,25,31,60,95,E - NE,Fracos/Moderados
01/09/2022,Santa Rosa do Purus - AC,Poucas nuvens,Estavel,20,32,30,75,N,Fracos
02/09/2022,Santa Rosa do Purus - AC,Poucas nuvens,Estavel,20,32,40,80,NE,Fracos
03/09/2022,Santa Rosa do Purus - AC,Poucas nuvens,Estavel,20,32,40,80,NE,Fracos
04/09/2022,Santa Rosa do Purus - AC,Poucas nuvens,Estavel,21,33,40,75,NE,Fracos
05/09/2022,Santa Rosa do Purus - AC,Poucas nuvens,Estavel,22,33,40,75,NE,Fracos
06/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,21,34,35,95,SE - S,Fracos
07/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,21,35,35,95,NW - N,Fracos
08/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,21,34,40,85,NW - N,Fracos
09/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,21,34,40,85,NW - N,Fracos
10/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,23,34,40,80,NW - N,Fracos
11/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,24,34,40,80,NW - N,Fracos
12/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,24,35,40,75,NW - N,Fracos
13/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,22,34,40,85,NW - N,Fracos
14/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,24,34,45,85,NW - N,Fracos
15/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado,Estavel,24,34,45,85,NW - N,Fracos
16/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,20,32,55,95,SE - N,Fracos
17/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,21,32,50,85,SE,Fracos
18/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,35,50,85,SE,Fracos
19/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,36,40,80,SE,Fracos
20/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,35,40,85,SE,Fracos
21/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas ao inicio da noite,Estavel,24,35,45,85,SE,Fracos
22/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,35,45,85,SE,Fracos
23/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
24/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Santa Rosa do Purus - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Santa Rosa do Purus - AC,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,35,40,95,W - NW,Fracos
28/09/2022,Santa Rosa do Purus - AC,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,34,50,95,NW - N,Fracos
29/09/2022,Santa Rosa do Purus - AC,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,21,26,60,100,SE - S,Fracos/Moderados
01/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado,Estavel,23,32,55,90,NW - N,Fracos
02/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado,Estavel,23,32,55,90,NW - N,Fracos
03/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,21,33,60,90,N - SE,Fracos
04/09/2022,Santo Antonio do Ica - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,22,32,65,90,NW - SW,Fracos
07/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,NW,Fracos
08/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,N - NE,Fracos
09/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,90,NE - E,Fracos
10/09/2022,Santo Antonio do Ica - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,31,65,90,N - NE,Fracos
11/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado a nublado com chuva,Estavel,22,30,65,95,NW - W,Fracos
12/09/2022,Santo Antonio do Ica - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,60,90,NW - W,Fracos
13/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,55,90,N,Fracos
14/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,33,60,90,NE - E,Fracos
15/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,24,31,65,95,SE - NE,Fracos
16/09/2022,Santo Antonio do Ica - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,22,30,65,95,S - SW,Moderados/Fracos
17/09/2022,Santo Antonio do Ica - AM,Poucas nuvens a nublado com chuva em areas isoladas,Elevacao,23,32,60,90,W - SE,Fracos
18/09/2022,Santo Antonio do Ica - AM,Claro a nublado com chuva em areas isoladas,Estavel,23,33,55,90,NW - NE,Fracos
20/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,60,90,N - NE,Fracos
21/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,55,90,N - NW,Fracos
22/09/2022,Santo Antonio do Ica - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,34,55,90,NW - NE,Fracos
23/09/2022,Santo Antonio do Ica - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,22,32,55,90,NE - NW,Fracos
